Unit,Season,Bulls,Cows,Calves,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,Antlerless,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,slope,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
46,NA,0,NA,NA,0,12,0,Not Reported,Antlerless Muzzleloader,0,17,8,11,0,3%,13,-1.2560739669470205e-15,  359,  274,76%,39.510815615230534,-105.60311357579252,"  229,528","  175,370",46 Antlerless Muzzleloader,33.5,43.8,https://webmap.onxmaps.com/hunt/map#9.45/39.5108156152305/-105.603113575793,"EM046O1R,EF046O1R,EM046O1M,EF046O1M,EE046O1A,EM046O2R,EF046O2R,EM046O3R,EF046O3R,EM046O4R,EF046O4R,EF046P5R"
47,NA,65,NA,NA,78,543,14,2710,All manners of take,13,440,17,371,20,17%,451,-3.000000000000004,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 All manners of take,1107,1210,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,53,NA,NA,66,389,17,1703,All Rifle Seasons,13,307,17,218,30,21%,305,-6.500000000000004,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 All Rifle Seasons,793,866.9,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,0,26,0,81,First Rifle Seasons (All Harvest - Includes PLOs),0,5,0,12,41,14%,14,-20.50000000000001,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 First Rifle Seasons (All Harvest - Includes PLOs),53,57.9,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,32,NA,NA,43,257,17,1196,Second Rifle Seasons (All Harvest - Includes PLOs),11,172,23,89,23,21%,173,-3.0000000000000053,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Second Rifle Seasons (All Harvest - Includes PLOs),523.9,572.7,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,11,NA,NA,14,74,18,345,Third Rifle Seasons (All Harvest - Includes PLOs),3,76,0,79,41,20%,76,-11.5,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Third Rifle Seasons (All Harvest - Includes PLOs),150.9,164.9,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,9,NA,NA,9,31,30,81,Fourth Rifle Seasons (All Harvest - Includes PLOs),0,54,27,38,19,25%,41,5.499999999999997,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Fourth Rifle Seasons (All Harvest - Includes PLOs),63.2,69.1,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,53,NA,NA,53,262,20,Not Reported,All Antlered Rifle Seasons,0,279,17,217,30,22%,253,-5.000000000000007,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 All Antlered Rifle Seasons,534.1,583.8,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,0,3,0,Not Reported,Antlered First Rifle Seasons (No PLO or Either-sex tags included),0,5,0,11,43,14%,6,-21.500000000000007,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlered First Rifle Seasons (No PLO or Either-sex tags included),6.1,6.7,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,32,NA,NA,32,183,18,Not Reported,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),0,162,21,89,23,21%,145,-2.5000000000000036,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),373.1,407.8,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,11,NA,NA,11,54,20,Not Reported,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),0,68,0,78,41,20%,67,-10.500000000000005,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),110.1,120.3,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,9,NA,NA,9,22,42,Not Reported,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,44,30,39,19,30%,35,11.500000000000002,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),44.8,49,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,8,NA,NA,8,127,6,907,All Archery Seasons,0,109,19,122,9,11%,119,-1.5000000000000027,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 All Archery Seasons,258.9,283,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,4,NA,NA,4,27,17,100,All Muzzleloader Seasons,0,24,11,32,0,9%,28,8.500000000000002,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 All Muzzleloader Seasons,55,60.2,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,4,NA,NA,4,22,21,Not Reported,Antlered Muzzleloader,0,22,12,29,0,11%,24,10.500000000000002,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlered Muzzleloader,44.8,49,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,0,3,0,15,First Season Limited Antlered,0,5,0,12,41,14%,7,-20.50000000000001,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 First Season Limited Antlered,6.1,6.7,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,9,NA,NA,9,22,42,63,Fourth Season Limited Antlered,0,44,30,38,19,30%,35,11.500000000000002,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Fourth Season Limited Antlered,44.8,49,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,0,23,0,65,First Season Limited Antlerless,0,NA,NA,NA,NA,0%,23,NA,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 First Season Limited Antlerless,46.9,51.3,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,11,75,14,368,Second Season Limited Antlerless,11,10,45,NA,NA,30%,42,-30.999999999999993,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Second Season Limited Antlerless,152.9,167.1,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,3,21,13,91,Third Season Limited Antlerless,3,8,0,NA,NA,6%,14,13,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Third Season Limited Antlerless,42.8,46.8,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,0,9,0,18,Fourth Season Limited Antlerless,0,10,10,NA,NA,5%,10,-10,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Fourth Season Limited Antlerless,18.3,20.1,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,13,127,10,Not Reported,All Antlerless Rifle Seasons,13,28,16,0,0,9%,52,5,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 All Antlerless Rifle Seasons,258.9,283,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,0,23,0,Not Reported,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,0,0%,8,-0,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),46.9,51.3,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,11,75,14,Not Reported,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),11,10,45,0,0,20%,28,6.999999999999989,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),152.9,167.1,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,3,21,13,Not Reported,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),3,8,0,0,0,4%,10,6.500000000000003,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),42.8,46.8,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,0,9,0,Not Reported,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),0,10,0,0,0,0%,6,-0,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),18.3,20.1,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
47,NA,0,NA,NA,0,5,0,Not Reported,Antlerless Muzzleloader,0,2,0,3,0,0%,3,-0,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 Antlerless Muzzleloader,10.2,11.1,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,"EM044O1R,EF044O1R,EM044O1M,EF044O1M,EE044O1A,EF047O2R,EF047O3R,EM047O4R,EF047O4R,EM000U2R,EM000U3R"
48,NA,58,NA,NA,93,339,27,1887,All manners of take,35,339,29,348,35,30%,342,-4.000000000000006,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All manners of take,679.2,737.3,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,32,NA,NA,65,184,35,623,All Rifle Seasons,33,191,35,191,41,37%,189,-3.0000000000000093,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Rifle Seasons,368.7,400.2,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,27,NA,NA,27,48,57,146,First Rifle Seasons (All Harvest - Includes PLOs),0,48,47,42,63,56%,46,-3.000000000000013,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 First Rifle Seasons (All Harvest - Includes PLOs),96.2,104.4,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,2,NA,NA,13,62,22,235,Second Rifle Seasons (All Harvest - Includes PLOs),12,68,31,80,39,31%,70,-8.500000000000012,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Second Rifle Seasons (All Harvest - Includes PLOs),124.2,134.8,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,2,NA,NA,7,31,22,100,Third Rifle Seasons (All Harvest - Includes PLOs),5,32,26,32,23,24%,32,-0.5000000000000033,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Third Rifle Seasons (All Harvest - Includes PLOs),62.1,67.4,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,10,34,29,131,Fourth Rifle Seasons (All Harvest - Includes PLOs),10,34,15,28,23,22%,32,2.999999999999996,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Fourth Rifle Seasons (All Harvest - Includes PLOs),68.1,73.9,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,32,NA,NA,32,78,40,Not Reported,All Antlered Rifle Seasons,0,85,37,79,51,43%,81,-5.5000000000000115,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Antlered Rifle Seasons,156.3,169.6,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,27,NA,NA,27,48,57,Not Reported,Antlered First Rifle Seasons (No PLO or Either-sex tags included),0,48,47,42,63,56%,46,-3.000000000000013,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlered First Rifle Seasons (No PLO or Either-sex tags included),96.2,104.4,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,2,NA,NA,2,15,15,Not Reported,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),0,20,46,32,36,32%,22,-10.50000000000001,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),30.1,32.6,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,2,NA,NA,2,6,33,Not Reported,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),0,10,0,5,50,28%,7,-8.500000000000002,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),12,13,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,0,9,0,Not Reported,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,7,0,0,0,0%,5,-0,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),18,19.6,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,13,NA,NA,14,95,15,924,All Archery Seasons,2,90,11,96,28,18%,94,-6.500000000000003,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Archery Seasons,190.3,206.6,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,14,NA,NA,14,60,23,340,All Muzzleloader Seasons,0,58,34,61,29,29%,60,-3.000000000000007,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Muzzleloader Seasons,120.2,130.5,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,14,NA,NA,14,35,39,Not Reported,Antlered Muzzleloader,0,31,46,35,38,41%,34,0.4999999999999873,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlered Muzzleloader,70.1,76.1,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,27,NA,NA,27,48,57,146,First Season Limited Antlered,0,48,47,42,63,56%,46,-3.000000000000013,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 First Season Limited Antlered,96.2,104.4,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,2,NA,NA,2,15,15,78,Second Season Limited Antlered,0,20,46,32,36,32%,22,-10.50000000000001,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Second Season Limited Antlered,30.1,32.6,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,2,NA,NA,2,6,33,20,Third Season Limited Antlered,0,10,0,5,50,28%,7,-8.500000000000002,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Third Season Limited Antlered,12,13,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,0,9,0,41,Fourth Season Limited Antlered,0,7,0,NA,NA,0%,8,0,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Fourth Season Limited Antlered,18,19.6,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,11,46,24,158,Second Season Limited Antlerless,12,48,25,48,40,30%,47,-8.000000000000007,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Second Season Limited Antlerless,92.2,100,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,5,25,19,80,Third Season Limited Antlerless,5,22,38,27,18,25%,25,0.49999999999999417,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Third Season Limited Antlerless,50.1,54.4,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,10,25,40,90,Fourth Season Limited Antlerless,10,27,19,28,23,27%,27,8.500000000000002,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Fourth Season Limited Antlerless,50.1,54.4,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,7,9,78,10,"All Damage, AFA and Auction/Raffle Hunts",7,10,100,NA,NA,89%,10,-22,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257","48 All Damage, AFA and Auction/Raffle Hunts",18,19.6,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,23,96,24,Not Reported,All Antlerless Rifle Seasons,23,97,23,103,25,24%,99,-0.500000000000002,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Antlerless Rifle Seasons,192.4,208.8,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,0,0,0,Not Reported,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,0,0%,0,-0,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,9,46,18,Not Reported,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),9,48,21,48,35,25%,47,-8.500000000000007,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),92.2,100,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,5,25,19,Not Reported,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),5,22,31,27,9,20%,25,4.999999999999996,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),50.1,54.4,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
48,NA,0,NA,NA,10,25,40,Not Reported,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),10,27,19,28,23,27%,27,8.500000000000002,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),50.1,54.4,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"EM048O1R,EM048O1M,EF048O1M,EE048O1A,EM048O2R,EF048O2R,EM048O3R,EF048O3R,EM048O4R,EF048O4R"
